zaretzki_index,molecule_title,atomic_index,zaretzki_atomic_index,atomic_number,hydrogen_neighbor,is_aromatic,heavy_atoms,double_bonded,ir,relative_ir,bde,sasa_hydrogen_maestro,primary_som,secondary_som,tertiary_som,som,som_level
271,seratrodast,19,271019,6,3,0,26,0,4.152,1.0,82.69,20.218685206257664,0,0,0,0,0
271,seratrodast,20,271020,6,2,0,26,0,-2.77,0.04471432514490751,95.58,10.49877740829945,0,0,0,0,0
271,seratrodast,21,271021,6,2,0,26,0,-3.071,0.003174165056582899,96.48,14.9530109066318,0,0,0,0,0
271,seratrodast,22,271022,6,2,0,26,0,-3.094,0.0,98.66,17.7291206575471,0,0,0,0,0
271,seratrodast,23,271023,6,2,0,26,0,-2.199,0.12351642285398841,91.63,22.182770066351,0,0,0,0,0
280,tamoxifen,6,280006,6,2,0,28,0,-0.746,0.4182825484764543,78.31,14.890316973969501,0,0,0,0,0
280,tamoxifen,13,280013,6,3,0,28,0,-4.672,0.0,101.19,23.6680037493559,0,0,0,0,0
280,tamoxifen,24,280024,6,2,0,28,0,1.098,0.6147453654378863,93.65,17.2275762129482,0,0,0,0,0
280,tamoxifen,25,280025,6,2,0,28,0,4.714,1.0,89.46,16.8177712590048,0,0,0,0,0
280,tamoxifen,27,280027,6,3,0,28,0,4.619,0.9898785425101215,93.2,25.30836624597167,1,0,0,1,3
280,tamoxifen,28,280028,6,3,0,28,0,4.619,0.9898785425101215,92.42,25.091014806487436,1,0,0,1,3
285,teniposide,3,285003,6,1,0,46,0,-1.604,0.35979482169027843,85.55,9.71354922384614,0,0,0,0,0
285,teniposide,5,285005,6,1,0,46,0,-5.714,0.02515876893014161,81.31,11.8620350541025,0,0,0,0,0
285,teniposide,6,285006,6,1,0,46,0,-1.56,0.3633773001139879,96.1,0.244540411880268,0,0,0,0,0
285,teniposide,7,285007,6,2,0,46,0,1.674,0.6266894642566356,97.72,18.074355824330382,0,0,0,0,0
285,teniposide,10,285010,6,1,0,46,0,0.239,0.5098518156652011,83.16,6.54341480708468,0,0,0,0,0
285,teniposide,20,285020,6,1,0,46,0,-0.609,0.4408076860446181,93.62,6.71566266186036,0,0,0,0,0
285,teniposide,27,285027,6,1,0,46,0,-3.716,0.18783585735222272,93.2,10.2898446452421,0,0,0,0,0
285,teniposide,29,285029,6,2,0,46,0,4.998,0.897329425175053,91.11,37.9841994768734,0,0,0,0,0
285,teniposide,30,285030,6,3,0,46,0,3.675,0.7896108125712425,96.56,28.081256701522403,1,0,0,1,3
285,teniposide,32,285032,6,3,0,46,0,3.675,0.7896108125712425,96.72,28.150201160982533,1,0,0,1,3
285,teniposide,33,285033,6,1,0,46,0,-2.161,0.3144439016446832,94.85,9.91263517987999,0,0,0,0,0
285,teniposide,35,285035,6,1,0,46,0,-4.092,0.15722195082234164,93.57,15.9424933257267,0,0,0,0,0
285,teniposide,36,285036,6,1,0,46,0,-2.03,0.32510991695163655,95.03,9.23848225295167,0,0,0,0,0
285,teniposide,37,285037,6,2,0,46,0,2.311,0.6785539814362481,96.69,21.5551746544824,0,0,0,0,0
285,teniposide,41,285041,6,1,0,46,0,6.259,1.0,81.03,13.8423589958841,0,0,0,0,0
287,terbinafine,11,287011,6,2,0,22,0,5.543,1.0,83.98,13.171500258378401,1,0,0,1,3
287,terbinafine,13,287013,6,3,0,22,0,4.421,0.875277901289462,93.14,21.6829613420151,0,0,0,0,0
287,terbinafine,14,287014,6,2,0,22,0,5.355,0.9791018230324589,70.33,16.53072898696555,0,0,0,0,0
287,terbinafine,20,287020,6,3,0,22,0,-3.453,0.0,103.02,25.30330303110217,0,0,0,0,0
287,terbinafine,21,287021,6,3,0,22,0,-3.453,0.0,102.46,26.05889487361877,0,0,0,0,0
287,terbinafine,22,287022,6,3,0,22,0,-3.453,0.0,102.46,25.17091993312903,0,0,0,0,0
290,terfenadine,5,290005,6,1,0,35,0,-6.519,0.0790466392318244,95.11,3.55636388073213,0,0,0,0,0
290,terfenadine,16,290016,6,2,0,35,0,-7.441,0.0,99.52,9.96980021477648,0,0,0,0,0
290,terfenadine,17,290017,6,2,0,35,0,-7.441,0.0,97.42,10.05916491731009,0,0,0,0,0
290,terfenadine,18,290018,6,2,0,35,0,2.982,0.8936042524005487,92.95,15.53953676011865,0,0,0,0,0
290,terfenadine,19,290019,6,2,0,35,0,2.982,0.8936042524005487,93.12,15.327601908692202,0,0,0,0,0
290,terfenadine,21,290021,6,2,0,35,0,4.223,1.0,93.2,15.21073608823985,0,0,0,0,0
290,terfenadine,22,290022,6,2,0,35,0,-3.327,0.3527091906721536,95.95,10.9983346610647,0,0,0,0,0
290,terfenadine,23,290023,6,2,0,35,0,-2.211,0.4483882030178327,97.36,15.28868167070425,0,0,0,0,0
290,terfenadine,24,290024,6,1,0,35,0,-0.713,0.5768175582990398,77.43,14.9580567502852,0,0,0,0,0
290,terfenadine,32,290032,6,3,0,35,0,2.528,0.8546810699588477,101.46,22.7522093169361,1,0,0,1,3
290,terfenadine,33,290033,6,3,0,35,0,2.528,0.8546810699588477,101.45,22.007733224699198,1,0,0,1,3
290,terfenadine,34,290034,6,3,0,35,0,2.528,0.8546810699588477,101.92,22.74834356214677,1,0,0,1,3
292,testosterone,1,292001,6,2,0,21,0,-5.424,0.32787429456678097,89.85,24.2709247239481,0,0,0,0,0
292,testosterone,6,292006,6,2,0,21,0,-7.299,0.12039393604072147,97.41,15.254920154450101,0,0,0,0,0
292,testosterone,7,292007,6,2,0,21,0,0.65,1.0,80.04,20.780085360612347,1,0,0,1,3
292,testosterone,8,292008,6,2,0,21,0,-8.279,0.011950868651101088,98.29,16.14935777288505,0,0,0,0,0
292,testosterone,9,292009,6,1,0,21,0,-8.387,0.0,95.6,2.32228650198785,0,0,0,0,0
292,testosterone,10,292010,6,1,0,21,0,-8.193,0.021467301095496383,93.97,3.8491155461585,0,0,0,0,0
292,testosterone,11,292011,6,1,0,21,0,-8.252,0.014938585813876262,90.34,7.2734590044333,0,0,0,0,0
292,testosterone,13,292013,6,2,0,21,0,-8.262,0.013832023901737302,98.48,18.796262138519403,0,0,0,0,0
292,testosterone,14,292014,6,2,0,21,0,-8.383,0.00044262476485574143,95.47,10.34013527557211,0,0,0,0,0
292,testosterone,15,292015,6,2,0,21,0,-8.288,0.010954962930175964,96.59,18.00684468389795,0,0,0,0,0
292,testosterone,16,292016,6,2,0,21,0,-7.38,0.11143078455239576,96.51,26.4031508545443,0,0,0,0,0
292,testosterone,17,292017,6,1,0,21,0,-7.266,0.12404559035078017,91.21,17.0245872336741,0,0,0,0,0
292,testosterone,18,292018,6,3,0,21,0,-5.433,0.32687838884585596,100.2,17.0846045938304,0,0,0,0,0
292,testosterone,19,292019,6,3,0,21,0,-5.6,0.3083988049131349,100.48,15.696188507321565,0,0,0,0,0
309,verapamil,10,309010,6,1,0,33,0,0.947,0.5182596291012839,94.22,9.45022682698026,0,0,0,0,0
309,verapamil,11,309011,6,3,0,33,0,-0.797,0.26947218259629097,102.16,20.088779571498,0,0,0,0,0
309,verapamil,12,309012,6,3,0,33,0,-0.797,0.26947218259629097,100.81,20.42989465550903,0,0,0,0,0
309,verapamil,13,309013,6,3,0,33,0,4.212,0.9840228245363766,91.13,22.403651054938667,1,0,0,1,3
309,verapamil,21,309021,6,2,0,33,0,-1.62,0.15206847360912978,96.59,6.671708010320005,0,0,0,0,0
309,verapamil,22,309022,6,2,0,33,0,-2.686,0.0,94.82,4.913551568128099,0,0,0,0,0
309,verapamil,23,309023,6,2,0,33,0,4.324,1.0,89.72,12.4513659382232,0,0,0,0,0
309,verapamil,25,309025,6,2,0,33,0,4.286,0.9945791726105563,88.89,11.0538609203244,0,0,0,0,0
309,verapamil,26,309026,6,2,0,33,0,1.787,0.6380884450784593,85.45,14.932523395829701,0,0,0,0,0
309,verapamil,29,309029,6,3,0,33,0,3.374,0.8644793152639088,97.3,25.246726935417367,0,0,0,0,0
309,verapamil,30,309030,6,3,0,33,0,3.374,0.8644793152639088,96.79,29.0048152469878,0,0,0,0,0
309,verapamil,31,309031,6,3,0,33,0,3.374,0.8644793152639088,96.3,26.375592829886937,0,0,0,0,0
309,verapamil,32,309032,6,3,0,33,0,3.374,0.8644793152639088,95.87,29.571942190210464,0,0,0,0,0
314,zaleplon,20,314020,6,3,0,23,0,-4.466,0.4273462386669934,96.96,25.310465095098134,0,0,0,0,0
314,zaleplon,22,314022,6,2,0,23,0,1.257,0.8947970268724985,92.57,19.119471532258153,1,0,0,1,3
314,zaleplon,23,314023,6,3,0,23,0,-4.812,0.39908519153802174,102.57,25.567919588162265,0,0,0,0,0
447,pranidipine,1,447001,6,1,0,33,0,5.135,1.0,82.02,7.9194807152078,1,0,0,1,3
447,pranidipine,14,447014,6,3,0,33,0,4.662,0.9754311240390607,88.33,26.25423121084057,0,0,0,0,0
447,pranidipine,17,447017,6,3,0,33,0,4.644,0.9744961562435072,87.97,27.0631717738426,0,0,0,0,0
447,pranidipine,22,447022,6,2,0,33,0,3.63,0.9218263037606481,73.83,22.9238022838898,0,0,0,0,0
447,pranidipine,23,447023,6,3,0,33,0,4.158,0.949252025763557,98.03,28.7601987831619,0,0,0,0,0
